job_id,company_id
3891083058,66889041
3891083059,11056
3891083065,2698283
3891083068,10513391
3891083070,47664328
3891083071,47664328
3891083072,47664328
3891083073,542719
3891083077,13299
3891083082,36998854
3891083098,16726
3891083104,5235
3891083106,3714038
3891083113,21642
3891083114,9070
3891083115,9070
3891083145,1228213
3891083156,13299
3891083165,13299
3891083166,731128
3891083171,57487
3891083172,1490257
3891083176,2532635
3891083182,4787
3891083188,3356865
3891083189,2155470
3891083227,30497
3891083250,237976
3891083396,8299
3891083398,477843
3891083463,10980260
3891083511,11056
3891083645,7426
3891083648,30086
3891084002,35508262
3891084006,882674
3891084024,156075
3891084027,9428125
3891084350,4995343
3891084389,13021252
3891084448,2445
3891084486,6044
3891084498,156075
3891084510,15992428
3891084523,53237848
3891085022,33125878
3891085081,71070480
3891085133,2604933
3891085136,18255679
3891085233,18907151
3891085569,469726
3891086703,3743
3891086711,7795
3891086841,66938931
3891086897,27200277
3891086921,5843
3891086923,136292
3891086928,1286891
3891086938,1379045
3891086966,
3891086969,1929375
3891086979,2203697
3891086985,2203697
3891086989,10554060
3891086997,164527
3891087670,7795
3891087677,7795
3891087694,7795
3891087695,7795
3891087706,66938931
3891087708,66938931
3891087713,3743
3891087814,1025
3891087886,16892
3891087901,1379045
3891087905,3848
3891087917,1286891
3891087924,9882207
3891087926,9882207
3891087927,1286891
3891087952,1286891
3891087953,1286891
3891087968,3637229
3891087996,373159
3891088510,7795
3891088522,7795
3891088534,7795
3891088593,1025
3891088622,66938931
3891088673,7795
3891088684,66938931
3891088721,1286891
3891088727,3848
3891088748,9882207
3891088765,1286891
3891088766,164808
3891088779,1286891
3891088793,2203697
3891088798,2203697
3891088809,3637229
3891088812,53377
3891088945,56801
3891089498,7795
3891089514,66938931
3891089528,3743
3891089540,3743
3891089646,7795
3891089693,1379045
3891089695,1286891
3891089727,1286891
3891089737,1286891
3891089747,1286891
3891089749,1286891
3891089761,2203697
3891089766,2203697
3891089780,3637229
3891089782,164527
3891089800,373159
3891089903,3111324
3891089906,18324710
3891089938,136791
3891090078,
3891090411,7795
3891090412,3743
3891090434,7795
3891090442,42945570
3891090449,7795
3891090462,66938931
3891090492,11727
3891090656,3848
3891090660,3848
3891090662,7944399
3891090675,1286891
3891090681,1286891
3891090692,1286891
3891090693,1286891
3891090694,164808
3891090705,1286891
3891090707,1286891
3891090725,1379045
3891090727,16268827
3891090731,162243
3891090735,2203697
3891090740,2203697
3891090778,373159
3891090829,2474662
3891090843,78378114
3891090847,162241
3891090852,65650186
3891091353,7795
3891091354,7795
3891091367,7795
3891091388,586673
3891091399,66938931
3891091400,3743
3891091406,66938931
3891091557,19023
3891091567,1379045
3891091571,76241366
3891091575,1379045
3891091577,50511
3891091588,1286891
3891091601,1286891
3891091645,2203697
3891091648,2203697
3891091652,2203697
3891091654,2203697
3891091655,2203697
3891091657,162243
3891091661,14034745
3891091669,2872912
3891091673,164527
3891091700,110767
3891091737,81600
3891091778,10279761
3891091827,136791
3891092277,99263638
3891092308,7795
3891092324,66938931
3891092331,3743
3891092487,
3891092522,1286891
3891092537,1286891
3891092550,1286891
3891092567,2203697
3891092568,2203697
3891092569,
3891092574,29497
3891092579,164527
3891092972,7803233
3891092986,3588039
3891093005,7795
3891093047,7795
3891093048,7795
3891093071,3743
3891093094,7795
3891093174,66938931
3891093267,7795
3891093300,20845
3891093321,2203697
3891093328,2203697
3891093330,2203697
3891093340,14034745
3891093366,373159
3891093435,78378114
3891093436,74900349
3891093775,2619961
3891093807,44012
3891093902,53262014
3891094009,418440
3891094108,36077585
3891094342,58357
3891094344,68794
3891094425,44295
3891094439,99357145
3891095084,166958
3891095195,1669537
3891095356,14547
3891095392,25356
3891095406,1683442
3891095535,1681
3891096139,2474662
3891097182,502982
3891097189,18043
3891097207,1124641
3891097262,5508
3891098097,51301
3891098118,96275225
3891098150,2183652
3891098153,25371
3891098173,1742506
3891099040,59003879
3891099048,27606163
3891099063,9391120
3891099098,79563079
3891111445,46034
3891200003,53262014
3891200094,79383535
3891241673,18334985
3891242430,
3891242899,61400
3891242905,61400
3891242912,61400
3891243874,61400
3891243879,61400
3891244868,61400
3891244876,61400
3891244877,61400
3891244880,61400
3891245725,61400
3891245728,61400
3891245797,
3891245957,40018
3891245960,40018
3891245961,40018
3891245965,40018
3891245969,52312943
3891245991,2202547
3891245996,144376
3891245999,33242739
3891246631,61400
3891246635,61400
3891246771,471174
3891246883,21792
3891246889,40018
3891246895,40018
3891246898,40018
3891246906,57753
3891246907,24770912
3891246911,56258
3891246916,7962718
3891246931,29848
3891246948,4787
3891246959,167757
3891246965,1585410
3891246989,167757
3891247626,61400
3891247629,61400
3891247852,40018
3891247853,67087932
3891247859,57753
3891247860,57753
3891247863,33091694
3891247873,6435210
3891247908,95872
3891247909,2056503
3891247918,3474437
3891248288,9211
3891248443,10661018
3891248562,96894308
3891248689,40018
3891248694,40018
3891248701,10035810
3891248718,33091694
3891248731,18921
3891248734,529548
3891248749,16223675
3891248751,95872
3891248759,211981
3891248761,529548
3891248765,167757
3891248771,167757
3891248778,167757
3891248786,167757
3891248797,167757
3891248799,95872
3891248851,167757
3891248887,167757
3891248894,22309011
3891248897,95872
3891248901,95872
3891248915,67925219
3891248953,1179477
3891248983,3973841
3891249042,81142009
3891249303,81558119
3891249381,471174
3891249483,40018
3891249484,40018
3891249486,40018
3891249494,10035810
3891249508,95872
3891249516,95872
3891249526,81760
3891249542,410756
3891249551,166430
3891249552,5235
3891249553,87599
3891249592,167757
3891249593,167757
3891249645,167757
3891249654,167757
3891249655,167757
3891249678,167757
3891249698,1585410
3891249704,2842574
3891249712,37488374
3891249716,10592886
3891249769,1197199
3891249862,68485
3891249865,403646
3891249872,
3891249884,5756
3891249885,16178570
3891249901,6615577
3891249902,9392615
3891249918,18483
3891250040,471174
3891250131,40018
3891250145,10035810
3891250146,22296765
3891250165,71138168
3891250179,95872
3891250186,33242739
3891250199,236155
3891250216,167757
3891250227,167757
3891250248,167757
3891250256,167757
3891250257,167757
3891250260,167757
3891250263,167757
3891250268,10684
3891250295,167757
3891250300,167757
3891250319,167757
3891250331,167757
3891250336,167757
3891250370,167757
3891250372,167757
3891250383,74710480
3891250408,95872
3891250412,19520
3891250451,
3891250455,331470
3891250479,26173
3891250490,38705
3891250514,86967805
3891250519,92584540
3891250526,74335050
3891250566,5235
3891250568,5756
3891250569,5756
3891250571,5755
3891250669,89863875
3891250825,106584
3891250837,33242739
3891250843,5263682
3891250847,72483
3891250854,2087
3891250859,2322484
3891250871,164848
3891250880,9025
3891250882,9025
3891250883,9025
3891250884,9025
3891250894,33264
3891250896,10423278
3891250899,12787
3891250912,47664328
3891250918,2721914
3891250964,9070
3891250965,9070
3891251146,21792
3891251150,40018
3891251151,40018
3891251152,40018
3891251153,40018
3891251155,40018
3891251156,40018
3891251157,40018
3891251162,40018
3891251165,10035810
3891251182,1524357
3891251200,10035810
3891251208,31439
3891251211,68318325
3891251273,167757
3891251313,167757
3891251335,167757
3891251338,167757
3891251340,167757
3891251350,163906
3891251388,
3891251395,10592585
3891251397,534029
3891251400,
3891251424,17930841
3891251444,3144239
3891251459,69120857
3891251478,29091
3891251481,7796505
3891251487,31439
3891251493,426144
3891251501,37488959
3891251511,40757197
3891251519,5755
3891251520,5756
3891251521,5755
3891251523,5756
3891251524,5755
3891251533,15687129
3891251606,81549389
3891251629,18074053
3891251800,245219
3891251804,8240436
3891251805,65588154
3891251806,31439
3891251823,
3891251833,
3891251846,26535804
3891251848,3240627
3891251852,76084879
3891251869,81899221
3891251879,89873587
3891251895,47664328
3891251896,47664328
3891251897,47664328
3891251948,9070
3891252006,471174
3891252113,40018
3891252118,40018
3891252130,10035810
3891252132,57753
3891252133,24770912
3891252160,
3891252175,331470
3891252178,17937
3891252183,9741300
3891252185,167757
3891252189,167757
3891252203,167757
3891252206,167757
3891252208,167757
3891252213,167757
3891252217,167757
3891252232,167757
3891252240,167757
3891252250,167757
3891252257,167757
3891252269,167757
3891252273,167757
3891252275,167757
3891252276,167757
3891252288,167757
3891252316,167757
3891252317,167757
3891252350,2497653
3891252355,795551
3891252359,905282
3891252366,14383281
3891252375,
3891252410,4787
3891252428,37486
3891252447,3144239
3891252489,76885885
3891252492,33311292
3891252506,77234081
3891252521,87982536
3891252522,7260
3891252537,488281
3891252548,103681
3891252560,89863875
3891252665,60608
3891252797,5235
3891252813,33242739
3891252828,201351
3891252852,81899221
3891252858,33264
3891252870,33264
3891252886,47664328
3891252935,213550
3891252959,2363384
3891253016,95872
3891253024,
3891253035,167757
3891253037,167757
3891253048,167757
3891253066,167757
3891253113,167757
3891253119,167757
3891253141,167757
3891253159,167757
3891253163,95872
3891253164,1207327
3891253177,7799176
3891253183,33311292
3891253191,1207387
3891253220,81888485
3891253224,8381
3891253225,77097
3891253227,89905439
3891253250,156228
3891253252,156228
3891253273,18137
3891253300,19193079
3891253304,79277
3891253309,42320648
3891253321,5235
3891253333,40810599
3891253362,5756
3891253363,16178570
3891253364,5756
3891253366,5755
3891253400,
3891253403,6418784
3891253474,42841623
3891253525,89863875
3891253564,4592
3891253565,4592
3891253647,40679097
3891253664,21541
3891253711,
3891253728,9025
3891253729,9025
3891253739,33264
3891253749,33264
3891253750,
3891253759,47664328
3891253762,3036427
3891253811,9070
3891253956,22803
3891254010,167757
3891254073,167757
3891254094,167757
3891254106,95872
3891254111,986093
3891254113,22309011
3891254118,1585410
3891254121,70095191
3891254124,95704557
3891254127,74710480
3891254159,92588523
3891254204,86694680
3891254218,
3891254219,90410371
3891254229,89525558
3891254254,35475885
3891254293,7799176
3891254323,5756
3891254326,5755
3891254333,58203092
3891254336,79492965
3891254356,101581929
3891254525,51614056
3891254528,534029
3891254575,
3891254646,3240627
3891254669,36151952
3891254682,33264
3891254684,33264
3891254695,
3891254696,47664328
3891254699,92923415
3891255000,167757
3891255011,167757
3891255043,167757
3891255059,167757
3891255063,167757
3891255070,167757
3891255072,167757
3891255090,53369792
3891255107,69057829
3891255108,10592886
3891255142,28871137
3891255152,70477433
3891255174,89881455
3891255175,156228
3891255206,89723065
3891255218,4024697
3891255239,152111
3891255255,7449
3891255268,10202388
3891255282,5756
3891255285,5755
3891255288,5756
3891255299,2677
3891255361,3778347
3891255395,240179
3891255473,18866869
3891255480,15258647
3891255513,221915
3891255575,165876
3891255614,
3891255623,94122742
3891255625,5235
3891255634,21541
3891255642,946084
3891255655,48654
3891255656,9025
3891255680,33264
3891255692,47664328
3891255693,47664328
3891255713,
3891255741,231758
3891255882,22803
3891256026,78435524
3891256033,1453914
3891256039,869128
3891256045,79107362
3891256053,13333
3891256055,849957
3891256093,5755
3891256106,31462367
3891256118,
3891256223,19163454
3891256247,15258647
3891256339,164207
3891256343,70477313
3891256396,10330889
3891256398,6451216
3891256401,164848
3891256402,164848
3891256403,2721914
3891256407,16058744
3891256411,1681
3891256414,9025
3891256415,9025
3891256421,33264
3891256425,235938
3891256431,33264
3891256433,1267571
3891256442,
3891256443,47664328
3891256446,47664328
3891256447,47664328
3891256448,47664328
3891256449,7790400
3891256453,5235
3891256495,9070
3891256630,22803
3891256944,1550138
3891257022,1681
3891257098,4592
3891257109,2088722
3891257180,18582686
3891257249,9025
3891257259,235938
3891257269,12787
3891257272,47664328
3891257307,74724460
3891257314,35690611
3891257323,9070
3891257324,6677
3891257331,74724460
3891257336,5235
3891257342,18472079
3891257652,2881706
3891257801,1359624
3891257814,1550138
3891257849,165461
3891257859,10296591
3891257901,1841
3891257956,6234
3891257981,67155308
3891258102,22803
3891258423,1550138
3891258579,6234
3891258890,12861
3891259575,
3891259585,6234
3891259588,6234
3891259732,35690611
3891259746,
3891259793,19534
3891259795,19534
3891259796,19534
3891259891,1481892
3891260429,1550138
3891260460,165461
3891260591,6234
3891260592,6234
3891260593,6234
3891260594,6234
3891260595,6234
3891260807,19534
3891260821,3281403
3891260848,2831596
3891261103,22803
3891261242,1359624
3891261282,100895838
3891261283,1359624
3891261296,9201883
3891261467,6234
3891261499,26515164
3891261762,8795906
3891261861,163161
3891261878,346543
3891261913,35647080
3891261914,35647080
3891261915,35647080
3891261918,1327829
3891261936,35647080
3891261940,10995060
3891261942,7291
3891261962,3175
3891261963,3175
3891261964,3175
3891261968,3175
3891261970,3175
3891261971,3175
3891261973,3175
3891261992,7720
3891261993,7720
3891261994,7720
3891261995,7720
3891261998,
3891262216,71757347
3891262247,165461
3891262394,6234
3891262406,6234
3891262483,79956006
3891262611,19534
3891262613,19534
3891262640,164920
3891262843,81475182
3891262859,42019
3891262862,2520470
3891262915,165444
3891262932,1002773
3891262949,3175
3891262951,3175
3891262956,3175
3891262957,3175
3891262960,3175
3891262961,3175
3891262984,7720
3891262986,14352
3891262988,14352
3891263258,64168
3891263410,6234
3891263411,6234
3891263412,6234
3891263798,10559
3891263924,106071
3891263975,3175
3891263976,3175
3891263978,3175
3891263979,3175
3891263981,3175
3891263985,3175
3891263986,3175
3891263987,3175
3891263988,3175
3891263989,3175
3891263991,3175
3891263992,3175
3891264108,6234
3891264109,6234
3891264110,6234
3891264113,6234
3891264324,19534
3891264325,19534
3891264454,10559
3891264477,123034
3891264526,163161
3891264539,3552006
3891264545,42019
3891264582,68313053
3891264583,68313053
3891264585,164920
3891264618,1002773
3891264620,1002773
3891264635,3175
3891264636,3175
3891264637,3175
3891264640,3175
3891264641,3175
3891264659,10696913
3891264662,164920
3891264672,7720
3891264673,7720
3891264681,10931357
3891264683,14352
3891264684,14352
3891264686,14352
3891264687,14352
3891264688,14352
3891264689,14352
3891264690,14352
3891264711,
3891264719,315817
3891264720,315817
3891264839,19256
3891264848,70477313
3891264863,56670
3891264994,1002773
3891265185,2831596
3891265249,20844
3891265415,35647080
3891265416,35647080
3891265426,610108
3891265438,10407976
3891265442,7291
3891265444,165444
3891265453,1002773
3891265454,1002773
3891265469,3175
3891265472,3175
3891265473,3175
3891265474,3175
3891265476,3175
3891265480,3175
3891265493,80782854
3891265496,14352
3891265497,77752228
3891265498,14352
3891265506,11204351
3891265956,71285001
3891265963,1319959
3891265964,14070157
3891265967,2296178
3891265973,2276
3891265983,5667
3891265985,256744
3891265994,30498
3891265999,28653812
3891266009,10883
3891266028,5508
3891266058,35647080
3891266095,1002773
3891266096,1002773
3891266098,2634332
3891266113,3175
3891266114,3175
3891266115,3175
3891266120,3175
3891266123,3175
3891266158,14352
3891266170,315817
3891266183,315817
3891266436,91309693
3891266439,4723171
3891266446,5101804
3891266668,844988
3891266670,30498
3891266671,30498
3891266677,1010140
3891266683,937112
3891266689,787339
3891266691,787339
3891266721,3776
3891266722,1792
3891266771,447979
3891266785,14546
3891266792,35298
3891266793,7789
3891266794,893807
3891266795,893807
3891266797,7795
3891266803,7795
3891266804,7795
3891266808,7795
3891266809,7795
3891266829,66938931
3891266833,98996130
3891266834,49546
3891266906,7795
3891266912,1668
3891266913,1668
3891266914,7488
3891266921,35518235
3891266940,21971
3891266949,1286891
3891266979,1286891
3891266990,1286891
3891266991,2203697
3891266994,2203697
3891266996,2203697
3891267016,
3891267037,35647080
3891267046,5508
3891267054,35647080
3891267064,165444
3891267071,1002773
3891267072,1002773
3891267073,3037695
3891267088,3175
3891267089,3175
3891267090,3175
3891267091,3175
3891267092,3175
3891267098,3175
3891267109,69502296
3891267112,259589
3891267115,
3891267132,14352
3891267134,14352
3891267135,14352
3891267136,14352
3891267137,14352
3891267144,315817
3891267160,80250781
3891267272,100899786
3891267288,56670
3891267291,56670
3891267302,56670
3891267668,2276
3891267669,7851
3891267697,30498
3891267711,165207
3891267748,5458
3891267755,1015589
3891267782,1139444
3891267783,2474662
3891267789,7795
3891267795,7795
3891267796,893807
3891267798,80214879
3891267802,16892
3891267803,893807
3891267806,7795
3891267807,7795
3891267812,7795
3891267813,7795
3891267815,7795
3891267816,7795
3891267962,1286891
3891267976,3125275
3891267986,33258288
3891267987,2203697
3891267992,2872912
3891268040,5508
3891268042,35647080
3891268046,3320303
3891268052,35647080
3891268055,18915
3891268058,7291
3891268090,3175
3891268092,3175
3891268093,3175
3891268096,3175
3891268098,3175
3891268099,3175
3891268100,3175
3891268101,3175
3891268103,3175
3891268104,3175
3891268119,10696913
3891268120,10696913
3891268125,670449
3891268144,14352
3891268145,14352
3891268147,14352
3891268148,14352
3891268156,315817
3891268157,315817
3891268176,315817
3891268177,315817
3891268288,56670
3891268301,56670
3891268642,256744
3891268645,256744
3891268658,30498
3891268677,937112
3891268683,623716
3891268692,6736818
3891268693,2562
3891268715,5458
3891268728,114485
3891268749,3743
3891268754,7795
3891268761,7795
3891268764,893807
3891268765,893807
3891268777,3743
3891268778,7795
3891268780,7795
3891268797,2381
3891268813,7795
3891268887,1668
3891268888,1668
3891268889,1668
3891268893,35518235
3891268941,1286891
3891268947,18870
3891268958,1286891
3891268962,2203697
3891268971,2203697
3891268973,14034745
3891268974,14034745
3891268979,75644973
3891268983,
3891268985,2203697
3891268998,
3891269000,10696913
3891269027,14352
3891269029,14352
3891269053,315817
3891269164,2773857
3891269185,56670
3891269294,926086
3891269448,2099165
3891269565,30498
3891269566,30498
3891269573,48835
3891269584,623716
3891269617,1382996
3891269618,20788
3891269619,3776
3891269635,352558
3891269677,14546
3891269684,893807
3891269685,893807
3891269687,7795
3891269689,7795
3891269694,7795
3891269711,82233798
3891269720,7795
3891269743,7789
3891269870,1286891
3891269874,164197
3891269879,1286891
3891269890,1286891
3891269970,164207
3891270004,14352
3891270005,14352
3891270010,315817
3891270021,3501176
3891270052,
3891270136,9813
3891270138,101752890
3891270153,56670
3891270400,35657894
3891270480,2276
3891270486,5667
3891270514,937112
3891270525,787339
3891270527,937112
3891270539,1792
3891270568,114485
3891270569,114485
3891270593,2474662
3891270609,7795
3891270615,7795
3891270622,7795
3891270626,7795
3891270628,893807
3891270629,7795
3891270631,7795
3891270632,7795
3891270633,3743
3891270634,3743
3891270635,5243263
3891270647,7789
3891270650,7795
3891270666,7795
3891270667,7795
3891270668,7795
3891270712,7795
3891270748,1668
3891270750,7795
3891270769,11685
3891270795,1286891
3891270804,293541
3891270862,3658720
3891270863,14034745
3891270932,36092044
3891270934,36092044
3891270967,10279761
3891271341,2316216
3891271441,1177103
3891271512,30498
3891271513,30498
3891271514,30498
3891271515,30498
3891271528,848248
3891271541,2700167
3891271607,2474662
3891271617,7322732
3891271618,14546
3891271621,893807
3891271636,7795
3891271638,7795
3891271639,7795
3891271640,38521
3891271641,7795
3891271646,7795
3891271648,74604
3891271651,1468
3891271664,447979
3891271669,2233984
3891271721,7795
3891271723,7795
3891271732,7795
3891271787,3706420
3891271804,1286891
3891271807,1286891
3891271810,3848
3891271811,3848
3891271820,2203697
3891271829,14034745
3891271870,69537410
3891271899,36092044
3891271995,18653967
3891272210,7182018
3891272237,4826
3891272247,7851
3891272260,30498
3891272268,309694
3891272272,7586104
3891272275,937112
3891272290,2562
3891272333,114485
3891272341,819886
3891272345,37900
3891272354,2474662
3891272359,7795
3891272362,7795
3891272376,7795
3891272377,7795
3891272380,3743
3891272381,3743
3891272385,3743
3891272389,3743
3891272477,1668
3891272479,1668
3891272490,35518235
3891272527,1286891
3891272566,2203697
3891272569,2203697
3891272570,2203697
3891272573,3848
3891272582,2203697
3891272670,19263
3891272706,46024
3891272857,6853
3891272982,483347
3891273011,252536
3891273040,1382996
3891273063,114485
3891273104,7795
3891273113,7795
3891273116,893807
3891273118,7795
3891273119,893807
3891273120,7795
3891273126,7795
3891273127,3743
3891273128,7795
3891273154,7795
3891273225,35518235
3891273241,35518235
3891273271,12949663
3891273282,3998424
3891273295,1286891
3891273321,79634
3891273324,33258288
3891273326,2872912
3891273373,164705
3891273393,69739391
3891273404,36092044
3891273414,3309820
3891273709,2615835
3891273725,91431767
3891273734,2251777
3891273771,80516368
3891273785,80516368
3891273788,80516368
3891273790,2636280
3891273824,15080
3891273825,15080
3891273869,3760423
3891273870,3671
3891273874,3671
3891273885,20573
3891273904,4714
3891273905,3671
3891273906,3671
3891273907,3671
3891273913,10266947
3891274076,36092044
3891274077,36092044
3891274385,2417014
3891274389,3762
3891274390,3762
3891274408,3762
3891274435,80516368
3891274436,80516368
3891274441,80516368
3891274490,20573
3891274494,102400
3891274515,3760423
3891274517,3671
3891274519,3760423
3891274524,18870
3891274532,20573
3891274564,3671
3891274723,3091870
3891274727,3997420
3891274728,3997420
3891274729,35651393
3891274731,3997420
3891274766,3460
3891274768,3460
3891274770,3671
3891274771,3671
3891274788,3671
3891274789,3671
3891274938,19024424
3891275011,69739391
3891275056,162241
3891275352,10526382
3891275364,1784
3891275381,5775
3891275442,80516368
3891275447,20573
3891275494,102400
3891275512,3760423
3891275513,3760423
3891275514,3760423
3891275525,20573
3891275526,91170808
3891275551,4714
3891275553,3671
3891275665,9703
3891275715,3091870
3891275716,3091870
3891275755,3460
3891275756,3460
3891275757,60339633
3891275759,60339633
3891275761,3671
3891275771,122451
3891276035,2071234
3891276134,7466
3891276175,1658799
3891276247,15181988
3891276321,18870
3891276331,2615835
3891276336,3653
3891276345,368728
3891276366,5775
3891276367,5775
3891276378,2210400
3891276384,3762
3891276409,108340
3891276434,80516368
3891276470,20573
3891276471,20573
3891276498,3671
3891276499,3760423
3891276517,20573
3891276538,1277
3891276541,3671
3891276547,60993269
3891276625,70300
3891276664,3671
3891276691,3091870
3891276701,3997420
3891276702,165276
3891276724,3460
3891276726,3460
3891276727,3460
3891276738,3831
3891276739,2454643
3891277025,4841593
3891277162,233894
3891277358,20573
3891277370,80516368
3891277378,80516368
3891277425,3653
3891277443,3760423
3891277481,2551
3891277482,3671
3891277484,4714
3891277487,10266947
3891277495,28352
3891277500,8632001
3891277605,9703
3891277606,461365
3891277643,3997420
3891277644,3330
3891277662,18112047
3891277673,3469
3891277747,3671
3891278079,69739391
3891278234,3671
3891278283,3762
3891278284,3762
3891278285,3762
3891278287,3762
3891278349,80516368
3891278351,14651
3891278399,20573
3891278400,20573
3891278401,20573
3891278403,3671
3891278413,102400
3891278428,3760423
3891278430,3760423
3891278431,3760423
3891278433,3760423
3891278434,3760423
3891278445,3671
3891278447,20573
3891278470,18870
3891278474,3671
3891278475,3671
3891278485,166643
3891278567,3671
3891278628,9703
3891278660,3671
3891278669,3997420
3891278670,3997420
3891278671,3997420
3891278686,3671
3891278706,15080
3891278712,3460
3891278715,3460
3891278717,3460
3891278718,3460
3891278719,3460
3891278721,3460
3891278723,3460
3891278818,9783
3891279056,19126237
3891279191,5775
3891279192,2251777
3891279202,3762
3891279203,3762
3891279204,3762
3891279241,80516368
3891279247,108340
3891279294,20573
3891279313,19931134
3891279333,20573
3891279334,11170816
3891279335,3671
3891279341,20573
3891279458,9703
3891279531,3671
3891279552,9356698
3891279572,3460
3891279573,3460
3891279574,3460
3891279582,3671
3891279591,4275
3891279645,51445
3891280001,1228344
3891280010,68759913
3891280031,18851732
3891280054,3762
3891280079,80516368
3891280082,80516368
3891280108,20573
3891280143,18018898
3891280147,3671
3891280149,102400
3891280163,3760423
3891280172,3760423
3891280174,30749
3891280188,20573
3891280202,947791
3891280212,4714
3891280213,4714
3891280214,3671
3891280219,10266947
3891280220,28352
3891280305,9703
3891280357,5235
3891280358,3091870
3891280361,3997420
3891280400,3525398
3891280401,3460
3891280402,3460
3891280413,2454643
3891280967,4224
3891281034,9703
3891281058,3671
3891281059,3091870
3891281081,237976
3891281090,3460
3891281092,3460
3891281093,3460
3891281094,60339633
3891281095,122451
3891281105,705542
3891281106,122451
3891281107,4275
3891281379,19024424
3891281552,3671
3891281654,4224
3891281655,4224
3891281736,253213
3891281738,3128
3891281763,3128
3891281770,25006517
3891281796,15575809
3891281832,1505
3891281984,10366520
3891281987,10366520
3891281988,10366520
3891281991,10366520
3891282224,1030330
3891282373,295644
3891282389,166840
3891282408,827183
3891282410,3128
3891282411,827183
3891282412,25006517
3891282417,5379098
3891282429,164245
3891282436,7783
3891282484,11695727
3891282497,8403
3891282655,10366520
3891282656,10366520
3891282719,6821
3891282742,7783
3891282749,10611993
3891282750,10169
3891282753,165686
3891282789,5461
3891282812,47158
3891282814,265869
3891282819,265869
3891282837,265869
3891282849,265869
3891282853,265869
3891282854,265869
3891282889,64259963
3891282950,
3891282970,15413
3891283029,3671
3891283085,10533123
3891283284,1395151
3891283357,13805
3891283379,43374
3891283381,3671
3891283386,20551
3891283422,25006517
3891283459,323296
3891283484,40653509
3891283489,1505
3891283502,2425
3891283506,1505
3891283518,11695727
3891283645,10366520
3891283646,10366520
3891283730,131880
3891283735,3671
3891283756,3671
3891283767,2450045
3891283777,3671
3891283801,47158
3891283812,265869
3891283820,265869
3891283841,265869
3891283842,265869
3891283853,265869
3891283859,94054
3891283888,64259963
3891284327,531693
3891284352,166707
3891284362,3671
3891284364,295644
3891284371,3671
3891284403,827183
3891284407,25006517
3891284409,25006517
3891284423,164245
3891284446,296229
3891284479,11056
3891284648,10366520
3891284649,10366520
3891284655,965474
3891284717,6821
3891284769,5461
3891284800,3671
3891284804,3525398
3891284805,265869
3891284809,265869
3891284817,265869
3891284819,265869
3891284823,265869
3891284825,265869
3891284826,331470
3891284839,64259963
3891285058,99855060
3891285339,3671
3891285346,4565
3891285379,166840
3891285588,5240076
3891285615,10366520
3891285616,10366520
3891285617,10366520
3891285618,10366520
3891285623,10366520
3891285695,6821
3891285731,3671
3891285732,5461
3891285734,3525398
3891285797,47158
3891285802,3671
3891285805,265869
3891285810,265869
3891285821,265869
3891285824,450323
3891285837,89984724
3891286226,3525398
3891286308,3671
3891286327,25039553
3891286347,669253
3891286352,3671
3891286417,1505
3891286418,11695727
3891286421,11695727
3891286427,2425
3891286602,10366520
3891286603,10366520
3891286691,5461
3891286697,5461
3891286704,3671
3891286946,3525398
3891286964,3671
3891286969,8359
3891286990,1185
3891287191,1395151
3891287206,3671
3891287207,3671
3891287208,3671
3891287211,11419
3891287228,3671
3891287259,25006517
3891287376,3671
3891287504,10366520
3891287505,10366520
3891287588,7783
3891287616,2450045
3891287658,265869
3891287673,3824109
3891287679,265869
3891287709,5240076
3891287715,64259963
3891287717,3139
3891287719,64259963
3891287786,2677
3891287800,14840050
3891287813,36098929
3891287850,8359
3891287924,1068
3891287946,28132450
3891288046,3671
3891288091,25006517
3891288094,827183
3891288142,7783
3891288163,8403
3891288218,3671
3891288343,10366520
3891288391,3671
3891288418,3671
3891288482,5461
3891288484,5461
3891288679,3671
3891288689,2926262
3891288696,8359
3891288720,2677
3891288752,1068
3891288833,167757
3891288838,167757
3891288853,167757
3891288862,3671
3891288872,3671
3891289074,6821
3891289078,131880
3891289099,7783
3891289137,3671
3891289141,5461
3891289155,19565
3891289198,265869
3891289226,3671
3891289347,3671
3891289360,8359
3891289367,8359
3891289368,217145
3891289460,4721
3891289504,167757
3891289505,167757
3891289526,167757
3891289532,167757
3891289535,167757
3891289541,3671
3891289542,167757
3891289590,167757
3891289628,7054
3891289856,2137
3891289969,162255
3891290025,8359
3891290026,2926262
3891290030,8359
3891290124,
3891290189,167757
3891290201,225343
3891290206,225343
3891290208,167757
3891290222,167757
3891290458,22283894
3891290496,2137
3891290544,2137
3891290620,8210
3891290625,9267
3891291073,1068
3891291079,1068
3891291088,3671
3891291177,167757
3891291178,167757
3891291206,167757
3891291458,71336189
3891291588,17120
3891292003,8359
3891292027,1185
3891292087,63053
3891292140,167757
3891292147,167757
3891292150,167757
3891292161,225343
3891292175,167757
3891292176,3671
3891292294,167757
3891292376,14736
3891292398,10345035
3891292416,50215
3891292418,28132450
3891292480,2137
3891292528,2137
3891292607,18231659
3891292611,2279
3891292938,165725
3891293008,90627662
3891293094,32635
3891293148,167757
3891293157,167757
3891293159,167757
3891293163,225343
3891293164,167757
3891293176,167757
3891293196,167757
3891293370,5805
3891293621,162255
3891293623,165998
3891293849,76640213
3891294042,3671
